0,MEROPS,Orthogroup
mpi|P17|7400341|Fgenesh_Torrubiella_hemipterigena|contig_74_gene_341,S10,OG0007322
mpi|P39|3100640|Fgenesh_Torrubiella_hemipterigena|contig_31_gene_640,S10,OG0007322
mpi|P3|700660|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_660,S10,OG0007322
mpi|P55|700694|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_694,S10,OG0007322
mpi|P26|2300227|Fgenesh_Torrubiella_hemipterigena|contig_23_gene_227,S10,OG0007322
mpi|P48|12002634|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_2634,S10,OG0007322
mpi|P42|2100644|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_644,S10,OG0007322
mpi|P143|2000641|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_641,S10,OG0007322
mpi|P40|700645|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_645,S10,OG0007322
mpi|P15|200650|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_650,S10,OG0007322
mpi|P50|500773|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_773,S10,OG0007322
mpi|P340|15002677|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_2677,S10,OG0007322
mpi|P45|1200409|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_409,S10,OG0007322
mpi|P57|1000655|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_655,S10,OG0007322
mpi|P10|2800173|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_173,S10,OG0007322
mpi|P67|2200650|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_650,S10,OG0007322
mpi|P51|800908|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_908,S10,OG0007322
mpi|P14|700629|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_629,M18,OG0007332
mpi|P59|2800347|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_347,M18,OG0007332
mpi|P23|3800303|Fgenesh_Torrubiella_hemipterigena|contig_38_gene_303,M18,OG0007332
mpi|P34|13002720|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_2720,M18,OG0007332
mpi|P11|6001052|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_1052,M18,OG0007332
mpi|P24|2002789|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_2789,M18,OG0007332
mpi|P65|1700260|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_260,M18,OG0007332
mpi|P35|10001610|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_1610,M18,OG0007332
mpi|P29|4500508|Fgenesh_Torrubiella_hemipterigena|contig_45_gene_508,M18,OG0007332
mpi|P612|5700631|Fgenesh_Torrubiella_hemipterigena|contig_57_gene_631,M18,OG0007332
mpi|P68|3700627|Fgenesh_Torrubiella_hemipterigena|contig_37_gene_627,M18,OG0007332
mpi|P21|5001198|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_1198,M18,OG0007332
mpi|P54|3100267|Fgenesh_Torrubiella_hemipterigena|contig_31_gene_267,M18,OG0007332
mpi|P455|5002676|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_2676,M18,OG0007332
mpi|P25|74001975|Fgenesh_Torrubiella_hemipterigena|contig_74_gene_1975,M18,OG0007332
mpi|P41|270034|Fgenesh_Torrubiella_hemipterigena|contig_27_gene_34,M18,OG0007332
mpi|P38|900122|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_122,M18,OG0007332
mpi|P31|3900566|Fgenesh_Torrubiella_hemipterigena|contig_39_gene_566,M18,OG0007332
mpi|P4|210034|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_34,M18,OG0007332
mpi|P6|800523|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_523,M18,OG0007332
mpi|P33|3700267|Fgenesh_Torrubiella_hemipterigena|contig_37_gene_267,M18,OG0007332
mpi|P58|13001962|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_1962,M18,OG0007332
mpi|P22|130090|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_90,M18,OG0007332
mpi|P27|3200382|Fgenesh_Torrubiella_hemipterigena|contig_32_gene_382,M18,OG0007332
mpi|P56|3500193|Fgenesh_Torrubiella_hemipterigena|contig_35_gene_193,M18,OG0007332
mpi|P36|3100643|Fgenesh_Torrubiella_hemipterigena|contig_31_gene_643,M18,OG0007332
mpi|P52|1800239|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_239,M18,OG0007332
mpi|P13|240031|Fgenesh_Torrubiella_hemipterigena|contig_24_gene_31,M18,OG0007332
mpi|P32|1900641|Fgenesh_Torrubiella_hemipterigena|contig_19_gene_641,M18,OG0007332
mpi|P47|1500723|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_723,M18,OG0007332
mpi|P66|2001099|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_1099,M18,OG0007332
mpi|P7|580036|Fgenesh_Torrubiella_hemipterigena|contig_58_gene_36,M18,OG0007332
mpi|P60|900664|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_664,M18,OG0007332
mpi|P63|1100634|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_634,M18,OG0007332
mpi|P46|4300138|Fgenesh_Torrubiella_hemipterigena|contig_43_gene_138,M18,OG0007332
mpi|P49|18001147|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_1147,M18,OG0007332
mpi|P421|34002711|Fgenesh_Torrubiella_hemipterigena|contig_34_gene_2711,M18,OG0007332
mpi|P5|44003|Fgenesh_Torrubiella_hemipterigena|contig_44_gene_3,M18,OG0007332
mpi|P43|3000647|Fgenesh_Torrubiella_hemipterigena|contig_30_gene_647,M18,OG0007332
mpi|P1|6002748|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_2748,M18,OG0007332
mpi|P19|6700272|Fgenesh_Torrubiella_hemipterigena|contig_67_gene_272,M18,OG0007332
mpi|P44|300630|Fgenesh_Torrubiella_hemipterigena|contig_3_gene_630,M18,OG0007332
mpi|P2|6001673|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_1673,M18,OG0007332
mpi|P28|33001040|Fgenesh_Torrubiella_hemipterigena|contig_33_gene_1040,M18,OG0007332
mpi|P9|300625|Fgenesh_Torrubiella_hemipterigena|contig_3_gene_625,M18,OG0007332
mpi|P64|30008|Fgenesh_Torrubiella_hemipterigena|contig_30_gene_8,M18,OG0007332
mpi|P61|1600633|Fgenesh_Torrubiella_hemipterigena|contig_16_gene_633,M18,OG0007332
mpi|P20|12600116|Fgenesh_Torrubiella_hemipterigena|contig_126_gene_116,M18,OG0007332
mpi|P62|2800734|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_734,M18,OG0007332
mpi|P8|8001236|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_1236,M18,OG0007332
mpi|P18|5000272|Fgenesh_Torrubiella_hemipterigena|contig_50_gene_272,M18,OG0007332
mpi|P12|1500638|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_638,M18,OG0007332
mpi|P17|7400358|Fgenesh_Torrubiella_hemipterigena|contig_74_gene_358,M18,OG0007332
mpi|P39|3100658|Fgenesh_Torrubiella_hemipterigena|contig_31_gene_658,M18,OG0007332
mpi|P3|700642|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_642,M18,OG0007332
mpi|P55|700675|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_675,M18,OG0007332
mpi|P26|210018|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_18,M18,OG0007332
mpi|P48|12002653|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_2653,M18,OG0007332
mpi|P42|2100625|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_625,M18,OG0007332
mpi|P143|2000623|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_623,M18,OG0007332
mpi|P40|700627|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_627,M18,OG0007332
mpi|P15|200631|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_631,M18,OG0007332
mpi|P50|500789|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_789,M18,OG0007332
mpi|P340|15002695|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_2695,M18,OG0007332
mpi|P45|1200427|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_427,M18,OG0007332
mpi|P57|1000636|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_636,M18,OG0007332
mpi|P10|2800155|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_155,M18,OG0007332
mpi|P67|2200631|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_631,M18,OG0007332
mpi|P51|800927|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_927,M18,OG0007332
mpi|P14|700627|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_627,"A22,S8,M28",OG0007333
mpi|P59|2800346|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_346,"A22,S8,M28",OG0007333
mpi|P23|3800304|Fgenesh_Torrubiella_hemipterigena|contig_38_gene_304,"A22,S8,M28",OG0007333
mpi|P34|13002722|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_2722,"A22,S8,M28",OG0007333
mpi|P11|6001053|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_1053,"A22,S8,M28",OG0007333
mpi|P24|2002791|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_2791,"A22,S8,M28",OG0007333
mpi|P65|1700262|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_262,"A22,S8,M28",OG0007333
mpi|P35|10001612|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_1612,"A22,S8,M28",OG0007333
mpi|P29|4500506|Fgenesh_Torrubiella_hemipterigena|contig_45_gene_506,"A22,S8,M28",OG0007333
mpi|P612|5700629|Fgenesh_Torrubiella_hemipterigena|contig_57_gene_629,"A22,S8,M28",OG0007333
mpi|P68|3700625|Fgenesh_Torrubiella_hemipterigena|contig_37_gene_625,"A22,S8,M28",OG0007333
mpi|P21|5001199|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_1199,"A22,S8,M28",OG0007333
mpi|P54|3100266|Fgenesh_Torrubiella_hemipterigena|contig_31_gene_266,"A22,S8,M28",OG0007333
mpi|P455|5002678|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_2678,"A22,S8,M28",OG0007333
mpi|P25|74001977|Fgenesh_Torrubiella_hemipterigena|contig_74_gene_1977,"A22,S8,M28",OG0007333
mpi|P41|270036|Fgenesh_Torrubiella_hemipterigena|contig_27_gene_36,"A22,S8,M28",OG0007333
mpi|P38|900124|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_124,"A22,S8,M28",OG0007333
jgi|P16|326947|gm1.4397_g,"A22,S8,M28",OG0007333
mpi|P31|3900565|Fgenesh_Torrubiella_hemipterigena|contig_39_gene_565,"A22,S8,M28",OG0007333
mpi|P4|210036|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_36,"A22,S8,M28",OG0007333
mpi|P6|800525|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_525,"A22,S8,M28",OG0007333
mpi|P33|3700269|Fgenesh_Torrubiella_hemipterigena|contig_37_gene_269,"A22,S8,M28",OG0007333
mpi|P58|13001963|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_1963,"A22,S8,M28",OG0007333
mpi|P22|130089|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_89,"A22,S8,M28",OG0007333
mpi|P27|3200380|Fgenesh_Torrubiella_hemipterigena|contig_32_gene_380,"A22,S8,M28",OG0007333
mpi|P56|3500194|Fgenesh_Torrubiella_hemipterigena|contig_35_gene_194,"A22,S8,M28",OG0007333
mpi|P36|3100641|Fgenesh_Torrubiella_hemipterigena|contig_31_gene_641,"A22,S8,M28",OG0007333
mpi|P52|1800241|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_241,"A22,S8,M28",OG0007333
mpi|P13|240030|Fgenesh_Torrubiella_hemipterigena|contig_24_gene_30,"A22,S8,M28",OG0007333
mpi|P32|1900639|Fgenesh_Torrubiella_hemipterigena|contig_19_gene_639,"A22,S8,M28",OG0007333
mpi|P47|1500725|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_725,"A22,S8,M28",OG0007333
mpi|P66|2001101|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_1101,"A22,S8,M28",OG0007333
mpi|P7|580037|Fgenesh_Torrubiella_hemipterigena|contig_58_gene_37,"A22,S8,M28",OG0007333
mpi|P60|900663|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_663,"A22,S8,M28",OG0007333
mpi|P63|1100632|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_632,"A22,S8,M28",OG0007333
mpi|P46|4300139|Fgenesh_Torrubiella_hemipterigena|contig_43_gene_139,"A22,S8,M28",OG0007333
mpi|P49|18001148|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_1148,"A22,S8,M28",OG0007333
mpi|P421|34002713|Fgenesh_Torrubiella_hemipterigena|contig_34_gene_2713,"A22,S8,M28",OG0007333
mpi|P5|44001|Fgenesh_Torrubiella_hemipterigena|contig_44_gene_1,"A22,S8,M28",OG0007333
mpi|P43|3000645|Fgenesh_Torrubiella_hemipterigena|contig_30_gene_645,"A22,S8,M28",OG0007333
mpi|P1|6002749|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_2749,"A22,S8,M28",OG0007333
mpi|P19|6700274|Fgenesh_Torrubiella_hemipterigena|contig_67_gene_274,"A22,S8,M28",OG0007333
mpi|P44|300628|Fgenesh_Torrubiella_hemipterigena|contig_3_gene_628,"A22,S8,M28",OG0007333
mpi|P2|6001674|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_1674,"A22,S8,M28",OG0007333
mpi|P28|33001042|Fgenesh_Torrubiella_hemipterigena|contig_33_gene_1042,"A22,S8,M28",OG0007333
mpi|P9|300623|Fgenesh_Torrubiella_hemipterigena|contig_3_gene_623,"A22,S8,M28",OG0007333
mpi|P64|30009|Fgenesh_Torrubiella_hemipterigena|contig_30_gene_9,"A22,S8,M28",OG0007333
mpi|P61|1600631|Fgenesh_Torrubiella_hemipterigena|contig_16_gene_631,"A22,S8,M28",OG0007333
mpi|P20|12600117|Fgenesh_Torrubiella_hemipterigena|contig_126_gene_117,"A22,S8,M28",OG0007333
mpi|P62|2800735|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_735,"A22,S8,M28",OG0007333
mpi|P8|8001237|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_1237,"A22,S8,M28",OG0007333
mpi|P18|5000274|Fgenesh_Torrubiella_hemipterigena|contig_50_gene_274,"A22,S8,M28",OG0007333
mpi|P12|1500637|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_637,"A22,S8,M28",OG0007333
mpi|P17|7400360|Fgenesh_Torrubiella_hemipterigena|contig_74_gene_360,"A22,S8,M28",OG0007333
mpi|P39|3100660|Fgenesh_Torrubiella_hemipterigena|contig_31_gene_660,"A22,S8,M28",OG0007333
mpi|P3|700641|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_641,"A22,S8,M28",OG0007333
mpi|P55|700674|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_674,"A22,S8,M28",OG0007333
mpi|P26|210020|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_20,"A22,S8,M28",OG0007333
mpi|P48|12002655|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_2655,"A22,S8,M28",OG0007333
mpi|P42|2100623|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_623,"A22,S8,M28",OG0007333
mpi|P143|2000621|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_621,"A22,S8,M28",OG0007333
mpi|P40|700625|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_625,"A22,S8,M28",OG0007333
mpi|P15|200629|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_629,"A22,S8,M28",OG0007333
mpi|P50|500790|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_790,"A22,S8,M28",OG0007333
mpi|P340|15002697|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_2697,"A22,S8,M28",OG0007333
mpi|P45|1200429|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_429,"A22,S8,M28",OG0007333
mpi|P57|1000635|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_635,"A22,S8,M28",OG0007333
mpi|P10|2800154|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_154,"A22,S8,M28",OG0007333
mpi|P67|2200630|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_630,"A22,S8,M28",OG0007333
mpi|P51|800929|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_929,"A22,S8,M28",OG0007333
mpi|P14|700626|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_626,M14,OG0007334
mpi|P59|2800345|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_345,M14,OG0007334
mpi|P23|3800305|Fgenesh_Torrubiella_hemipterigena|contig_38_gene_305,M14,OG0007334
mpi|P34|13002723|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_2723,M14,OG0007334
mpi|P11|6001054|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_1054,M14,OG0007334
mpi|P24|2002792|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_2792,M14,OG0007334
mpi|P65|1700263|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_263,M14,OG0007334
mpi|P35|10001613|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_1613,M14,OG0007334
mpi|P29|4500505|Fgenesh_Torrubiella_hemipterigena|contig_45_gene_505,M14,OG0007334
mpi|P612|5700628|Fgenesh_Torrubiella_hemipterigena|contig_57_gene_628,M14,OG0007334
mpi|P68|3700624|Fgenesh_Torrubiella_hemipterigena|contig_37_gene_624,M14,OG0007334
mpi|P21|5001200|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_1200,M14,OG0007334
mpi|P54|3100265|Fgenesh_Torrubiella_hemipterigena|contig_31_gene_265,M14,OG0007334
mpi|P455|5002679|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_2679,M14,OG0007334
mpi|P25|74001978|Fgenesh_Torrubiella_hemipterigena|contig_74_gene_1978,M14,OG0007334
jgi|P117|288318|MIX14815_6_27,M14,OG0007334
mpi|P41|270037|Fgenesh_Torrubiella_hemipterigena|contig_27_gene_37,M14,OG0007334
mpi|P38|900125|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_125,M14,OG0007334
jgi|P16|67490|CE67489_97,M14,OG0007334
mpi|P31|3900564|Fgenesh_Torrubiella_hemipterigena|contig_39_gene_564,M14,OG0007334
mpi|P4|210037|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_37,M14,OG0007334
mpi|P6|800526|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_526,M14,OG0007334
mpi|P33|3700270|Fgenesh_Torrubiella_hemipterigena|contig_37_gene_270,M14,OG0007334
mpi|P58|13001964|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_1964,M14,OG0007334
mpi|P22|130088|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_88,M14,OG0007334
mpi|P27|3200379|Fgenesh_Torrubiella_hemipterigena|contig_32_gene_379,M14,OG0007334
mpi|P56|3500195|Fgenesh_Torrubiella_hemipterigena|contig_35_gene_195,M14,OG0007334
mpi|P36|3100640|Fgenesh_Torrubiella_hemipterigena|contig_31_gene_640,M14,OG0007334
mpi|P52|1800242|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_242,M14,OG0007334
mpi|P13|240029|Fgenesh_Torrubiella_hemipterigena|contig_24_gene_29,M14,OG0007334
mpi|P32|1900638|Fgenesh_Torrubiella_hemipterigena|contig_19_gene_638,M14,OG0007334
mpi|P47|1500726|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_726,M14,OG0007334
mpi|P66|2001102|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_1102,M14,OG0007334
mpi|P7|580038|Fgenesh_Torrubiella_hemipterigena|contig_58_gene_38,M14,OG0007334
mpi|P60|900662|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_662,M14,OG0007334
mpi|P63|1100631|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_631,M14,OG0007334
mpi|P46|4300140|Fgenesh_Torrubiella_hemipterigena|contig_43_gene_140,M14,OG0007334
mpi|P49|18001149|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_1149,M14,OG0007334
mpi|P421|34002714|Fgenesh_Torrubiella_hemipterigena|contig_34_gene_2714,M14,OG0007334
mpi|P5|4200619|Fgenesh_Torrubiella_hemipterigena|contig_42_gene_619,M14,OG0007334
mpi|P43|3000644|Fgenesh_Torrubiella_hemipterigena|contig_30_gene_644,M14,OG0007334
mpi|P1|6002750|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_2750,M14,OG0007334
mpi|P19|6700275|Fgenesh_Torrubiella_hemipterigena|contig_67_gene_275,M14,OG0007334
mpi|P44|300627|Fgenesh_Torrubiella_hemipterigena|contig_3_gene_627,M14,OG0007334
mpi|P2|6001675|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_1675,M14,OG0007334
mpi|P28|33001043|Fgenesh_Torrubiella_hemipterigena|contig_33_gene_1043,M14,OG0007334
mpi|P9|300622|Fgenesh_Torrubiella_hemipterigena|contig_3_gene_622,M14,OG0007334
mpi|P64|300010|Fgenesh_Torrubiella_hemipterigena|contig_30_gene_10,M14,OG0007334
mpi|P61|1600630|Fgenesh_Torrubiella_hemipterigena|contig_16_gene_630,M14,OG0007334
mpi|P20|12600118|Fgenesh_Torrubiella_hemipterigena|contig_126_gene_118,M14,OG0007334
mpi|P62|2800736|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_736,M14,OG0007334
mpi|P8|8001238|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_1238,M14,OG0007334
mpi|P18|5000275|Fgenesh_Torrubiella_hemipterigena|contig_50_gene_275,M14,OG0007334
mpi|P12|1500636|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_636,M14,OG0007334
mpi|P17|7400361|Fgenesh_Torrubiella_hemipterigena|contig_74_gene_361,M14,OG0007334
mpi|P39|3100661|Fgenesh_Torrubiella_hemipterigena|contig_31_gene_661,M14,OG0007334
mpi|P3|700640|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_640,M14,OG0007334
mpi|P55|700673|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_673,M14,OG0007334
mpi|P26|210021|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_21,M14,OG0007334
mpi|P48|12002656|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_2656,M14,OG0007334
mpi|P42|2100622|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_622,M14,OG0007334
mpi|P143|2000620|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_620,M14,OG0007334
mpi|P40|700624|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_624,M14,OG0007334
mpi|P15|200628|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_628,M14,OG0007334
mpi|P50|500791|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_791,M14,OG0007334
mpi|P340|15002698|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_2698,M14,OG0007334
mpi|P45|1200430|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_430,M14,OG0007334
mpi|P57|1000634|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_634,M14,OG0007334
mpi|P10|2800153|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_153,M14,OG0007334
mpi|P67|2200629|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_629,M14,OG0007334
mpi|P51|800930|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_930,M14,OG0007334
mpi|P14|700570|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_570,"A22,S53,S8,M28",OG0007364
mpi|P59|2800290|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_290,"A22,S53,S8,M28",OG0007364
mpi|P23|3800363|Fgenesh_Torrubiella_hemipterigena|contig_38_gene_363,"A22,S53,S8,M28",OG0007364
mpi|P34|13002780|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_2780,"A22,S53,S8,M28",OG0007364
mpi|P11|6001115|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_1115,"A22,S53,S8,M28",OG0007364
mpi|P24|2002849|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_2849,"A22,S53,S8,M28",OG0007364
mpi|P65|1700320|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_320,"A22,S53,S8,M28",OG0007364
mpi|P35|10001669|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_1669,"A22,S53,S8,M28",OG0007364
mpi|P29|4500450|Fgenesh_Torrubiella_hemipterigena|contig_45_gene_450,"A22,S53,S8,M28",OG0007364
mpi|P612|5700572|Fgenesh_Torrubiella_hemipterigena|contig_57_gene_572,"A22,S53,S8,M28",OG0007364
mpi|P68|3700569|Fgenesh_Torrubiella_hemipterigena|contig_37_gene_569,"A22,S53,S8,M28",OG0007364
mpi|P21|5001259|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_1259,"A22,S53,S8,M28",OG0007364
mpi|P54|3100207|Fgenesh_Torrubiella_hemipterigena|contig_31_gene_207,"A22,S53,S8,M28",OG0007364
mpi|P455|5002734|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_2734,"S53,S8",OG0007364
mpi|P25|74002034|Fgenesh_Torrubiella_hemipterigena|contig_74_gene_2034,"A22,S53,S8,M28",OG0007364
jgi|P117|277513|MIX4010_8_37,"A22,S53,S8,M28",OG0007364
mpi|P41|270092|Fgenesh_Torrubiella_hemipterigena|contig_27_gene_92,"A22,S53,S8,M28",OG0007364
mpi|P38|900181|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_181,"A22,S53,S8,M28",OG0007364
jgi|P16|316915|estExt_fgenesh1_pg.C_2_t40335,"A22,S53,S8,M28",OG0007364
mpi|P31|3900504|Fgenesh_Torrubiella_hemipterigena|contig_39_gene_504,"S53,S8",OG0007364
mpi|P4|210093|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_93,"A22,S53,S8,M28",OG0007364
mpi|P6|800581|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_581,"A22,S53,S8,M28",OG0007364
mpi|P33|3700327|Fgenesh_Torrubiella_hemipterigena|contig_37_gene_327,"A22,S53,S8,M28",OG0007364
mpi|P58|13002022|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_2022,"A22,S53,S8,M28",OG0007364
mpi|P22|130027|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_27,"A22,S53,S8,M28",OG0007364
mpi|P27|3200323|Fgenesh_Torrubiella_hemipterigena|contig_32_gene_323,"A22,S53,S8,M28",OG0007364
mpi|P56|3500253|Fgenesh_Torrubiella_hemipterigena|contig_35_gene_253,"A22,S53,S8,M28",OG0007364
mpi|P36|3100586|Fgenesh_Torrubiella_hemipterigena|contig_31_gene_586,"A22,S53,S8,M28",OG0007364
mpi|P52|1800298|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_298,"S53,S8",OG0007364
mpi|P13|2500295|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_295,"A22,S53,S8,M28",OG0007364
mpi|P32|1900581|Fgenesh_Torrubiella_hemipterigena|contig_19_gene_581,"A22,S53,S8,M28",OG0007364
mpi|P47|900574|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_574,"A22,S53,S8,M28",OG0007364
mpi|P66|2001158|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_1158,"A22,S53,S8,M28",OG0007364
