Orthogroup,mean distance to transposon,conservation
OG0017120,150304.0,lowConservation
OG0017121,58.0,lowConservation
OG0017122,620.0,lowConservation
OG0017123,,lowConservation
OG0017124,10393.0,lowConservation
OG0017125,621.0,lowConservation
OG0017126,19861.0,lowConservation
OG0017127,620.0,lowConservation
OG0017128,620.0,lowConservation
OG0017129,101879.0,lowConservation
OG0017130,87756.0,lowConservation
OG0017131,74409.0,lowConservation
OG0017132,66869.0,lowConservation
OG0017133,55907.0,lowConservation
OG0017134,40939.0,lowConservation
OG0017135,38970.0,lowConservation
OG0017136,38583.0,lowConservation
OG0017137,12171.0,lowConservation
OG0017138,138.0,lowConservation
OG0017139,4567.0,lowConservation
OG0017140,28117.0,lowConservation
OG0017141,55151.0,lowConservation
OG0017142,27383.0,lowConservation
OG0017143,11956.0,lowConservation
OG0017144,14934.0,lowConservation
OG0017145,18946.0,lowConservation
OG0017146,220107.0,lowConservation
OG0017147,75.0,lowConservation
OG0017148,10559.0,lowConservation
OG0017149,193.0,lowConservation
OG0017150,238534.0,lowConservation
OG0017151,40857.0,lowConservation
OG0017152,620.0,lowConservation
OG0017153,4473.0,lowConservation
OG0017154,10.0,lowConservation
OG0017155,153550.0,lowConservation
OG0017156,58569.0,lowConservation
OG0017157,4950.0,lowConservation
OG0017158,11682.0,lowConservation
OG0017159,120298.0,lowConservation
OG0017160,12331.0,lowConservation
OG0017161,23212.0,lowConservation
OG0017162,24824.0,lowConservation
OG0017163,161622.0,lowConservation
OG0017164,620.0,lowConservation
OG0017165,52591.0,lowConservation
OG0017166,56774.0,lowConservation
OG0017167,17292.0,lowConservation
OG0017168,128805.0,lowConservation
OG0017169,138238.0,lowConservation
OG0017170,12226.0,lowConservation
OG0017171,370927.0,lowConservation
OG0017172,1501.0,lowConservation
OG0017173,5280.0,lowConservation
OG0017174,495609.0,lowConservation
OG0017175,620723.0,lowConservation
OG0017176,15444.0,lowConservation
OG0017177,172586.0,lowConservation
OG0017178,71931.0,lowConservation
OG0017179,43942.0,lowConservation
OG0017180,75456.0,lowConservation
OG0017181,9388.0,lowConservation
OG0017182,58921.0,lowConservation
OG0017183,58458.0,lowConservation
OG0017184,115368.0,lowConservation
OG0017185,177535.0,lowConservation
OG0017186,3431.0,lowConservation
OG0017187,80.0,lowConservation
OG0017188,620.0,lowConservation
OG0017189,,lowConservation
OG0017190,,lowConservation
OG0017191,141082.0,lowConservation
OG0017192,129983.0,lowConservation
OG0017193,54223.0,lowConservation
OG0017194,27416.0,lowConservation
OG0017195,11846.0,lowConservation
OG0017196,,lowConservation
OG0017197,,lowConservation
OG0017198,447306.0,lowConservation
OG0017199,175516.0,lowConservation
OG0017200,29176.0,lowConservation
OG0017201,5676.0,lowConservation
OG0017202,37362.0,lowConservation
OG0017203,672319.0,lowConservation
OG0017204,91582.0,lowConservation
OG0017205,207965.0,lowConservation
OG0017206,1956.0,lowConservation
OG0017207,311899.0,lowConservation
OG0017208,120842.0,lowConservation
OG0017209,21873.0,lowConservation
OG0017210,121966.0,lowConservation
OG0017211,60811.0,lowConservation
OG0017212,9008.0,lowConservation
OG0017213,456199.0,lowConservation
OG0017214,341624.0,lowConservation
OG0017215,93916.0,lowConservation
OG0017216,103269.0,lowConservation
OG0017217,1787.0,lowConservation
OG0017218,4914.0,lowConservation
OG0017219,40180.0,lowConservation
OG0017220,141869.0,lowConservation
OG0017221,93088.0,lowConservation
OG0017222,35155.0,lowConservation
OG0017223,911744.0,lowConservation
OG0017224,746382.0,lowConservation
OG0017225,300938.0,lowConservation
OG0017226,6088.0,lowConservation
OG0017227,1723.0,lowConservation
OG0017228,6840.0,lowConservation
OG0017229,169360.0,lowConservation
OG0017230,241254.0,lowConservation
OG0017231,78716.0,lowConservation
OG0017232,105743.0,lowConservation
OG0017233,79941.0,lowConservation
OG0017234,5119.0,lowConservation
OG0017235,463220.0,lowConservation
OG0017236,140836.0,lowConservation
OG0017237,161677.0,lowConservation
OG0017238,54972.0,lowConservation
OG0017239,93345.0,lowConservation
OG0017240,1646.0,lowConservation
OG0017241,,lowConservation
OG0017242,160595.0,lowConservation
OG0017243,7381.0,lowConservation
OG0017244,256732.0,lowConservation
OG0017245,1159.0,lowConservation
OG0017246,46919.0,lowConservation
OG0017247,460069.0,lowConservation
OG0017248,113542.0,lowConservation
OG0017249,123902.0,lowConservation
OG0017250,2328.0,lowConservation
OG0017251,,lowConservation
OG0017252,21768.0,lowConservation
OG0017253,28729.0,lowConservation
OG0017254,40602.0,lowConservation
OG0017255,22863.0,lowConservation
OG0017256,19044.0,lowConservation
OG0017257,119.0,lowConservation
OG0017258,3888.0,lowConservation
OG0017259,12670.0,lowConservation
OG0017260,16151.0,lowConservation
OG0017261,728.0,lowConservation
OG0017262,34555.0,lowConservation
OG0017263,23078.0,lowConservation
OG0017264,2259.0,lowConservation
OG0017265,14814.0,lowConservation
OG0017266,11452.0,lowConservation
OG0017267,20535.0,lowConservation
OG0017268,174.0,lowConservation
OG0017269,121930.0,lowConservation
OG0017270,,lowConservation
OG0017271,,lowConservation
OG0017272,,lowConservation
OG0017273,15788.0,lowConservation
OG0017274,497932.0,lowConservation
OG0017275,126.0,lowConservation
OG0017276,266777.0,lowConservation
OG0017277,247529.0,lowConservation
OG0017278,255673.0,lowConservation
OG0017279,18303.0,lowConservation
OG0017280,37340.0,lowConservation
OG0017281,29794.0,lowConservation
OG0017282,44.0,lowConservation
OG0017283,56593.0,lowConservation
OG0017284,35599.0,lowConservation
OG0017285,2118.0,lowConservation
OG0017286,3112.0,lowConservation
OG0017287,66440.0,lowConservation
OG0017288,416.0,lowConservation
OG0017289,25531.0,lowConservation
OG0017290,620.0,lowConservation
OG0017291,6862.0,lowConservation
OG0017292,46327.0,lowConservation
OG0017293,41.0,lowConservation
OG0017294,277508.0,lowConservation
OG0017295,253548.0,lowConservation
OG0017296,14571.0,lowConservation
OG0017297,3112.0,lowConservation
OG0017298,41334.0,lowConservation
OG0017299,621.0,lowConservation
OG0017300,94523.0,lowConservation
OG0017301,837.0,lowConservation
OG0017302,10040.0,lowConservation
OG0017303,331227.0,lowConservation
OG0017304,5924.0,lowConservation
OG0017305,621.0,lowConservation
OG0017306,187104.0,lowConservation
OG0017307,101933.0,lowConservation
OG0017308,11366.0,lowConservation
OG0017309,3357.0,lowConservation
OG0017310,620.0,lowConservation
OG0017311,131142.0,lowConservation
OG0017312,2392.0,lowConservation
OG0017313,4342.0,lowConservation
OG0017314,51662.0,lowConservation
OG0017315,46638.0,lowConservation
OG0017316,59485.0,lowConservation
OG0017317,18972.0,lowConservation
OG0017318,237832.0,lowConservation
OG0017319,214792.0,lowConservation
OG0017320,118448.0,lowConservation
OG0017321,1625084.0,lowConservation
OG0017322,136832.0,lowConservation
OG0017323,15150.0,lowConservation
OG0017324,404.0,lowConservation
OG0017325,621.0,lowConservation
OG0017326,11366.0,lowConservation
OG0017327,3360.0,lowConservation
OG0017328,621.0,lowConservation
OG0017329,48122.0,lowConservation
OG0017330,73534.0,lowConservation
OG0017331,23938.0,lowConservation
OG0017332,2359.0,lowConservation
OG0017333,32686.0,lowConservation
OG0017334,74599.0,lowConservation
OG0017335,142736.0,lowConservation
OG0017336,130225.0,lowConservation
OG0017337,45601.0,lowConservation
OG0017338,15426.0,lowConservation
OG0017339,5700.0,lowConservation
OG0017340,390.0,lowConservation
OG0017341,40966.0,lowConservation
OG0017342,621.0,lowConservation
OG0017343,22433.0,lowConservation
OG0017344,445.0,lowConservation
OG0017345,32327.0,lowConservation
OG0017346,76771.0,lowConservation
OG0017347,76079.0,lowConservation
OG0017348,27959.0,lowConservation
OG0017349,84323.0,lowConservation
OG0017350,1563.0,lowConservation
OG0017351,136833.0,lowConservation
OG0017352,526.0,lowConservation
OG0017353,2653.0,lowConservation
OG0017354,59616.0,lowConservation
OG0017355,181736.0,lowConservation
OG0017356,1748.0,lowConservation
OG0017357,621.0,lowConservation
OG0017358,30455.0,lowConservation
OG0017359,40886.0,lowConservation
OG0017360,1069.0,lowConservation
OG0017361,133828.0,lowConservation
OG0017362,190.0,lowConservation
OG0017363,1620.0,lowConservation
OG0017364,5038.0,lowConservation
OG0017365,41871.0,lowConservation
OG0017366,31414.0,lowConservation
OG0017367,12772.0,lowConservation
OG0017368,44582.0,lowConservation
OG0017369,14396.0,lowConservation
OG0017370,108414.0,lowConservation
OG0017371,107858.0,lowConservation
OG0017372,42433.0,lowConservation
OG0017373,57380.0,lowConservation
OG0017374,307.0,lowConservation
OG0017375,,lowConservation
OG0017376,18204.0,lowConservation
OG0017377,304.0,lowConservation
OG0017378,2559.0,lowConservation
OG0017379,621.0,lowConservation
OG0017380,7542.0,lowConservation
OG0017381,2384.0,lowConservation
OG0017382,5305.0,lowConservation
OG0017383,,lowConservation
OG0017384,,lowConservation
OG0017385,1642.0,lowConservation
OG0017386,8327.0,lowConservation
OG0017387,58987.0,lowConservation
OG0017388,25228.0,lowConservation
OG0017389,88776.0,lowConservation
OG0017390,160939.0,lowConservation
OG0017391,959.0,lowConservation
OG0017392,62717.0,lowConservation
OG0017393,39006.0,lowConservation
OG0017394,204481.0,lowConservation
OG0017395,90435.0,lowConservation
OG0017396,173551.0,lowConservation
OG0017397,12582.0,lowConservation
OG0017398,984.0,lowConservation
OG0017399,274453.0,lowConservation
OG0017400,7229.0,lowConservation
OG0017401,188528.0,lowConservation
OG0017402,3339.0,lowConservation
OG0017403,77069.0,lowConservation
OG0017404,,lowConservation
OG0017405,620.0,lowConservation
OG0017406,1108.0,lowConservation
OG0017407,111071.0,lowConservation
OG0017408,50971.0,lowConservation
OG0017409,130134.0,lowConservation
OG0017410,4776.0,lowConservation
OG0017411,1740.0,lowConservation
OG0017412,1471.0,lowConservation
OG0017413,129316.0,lowConservation
OG0017414,331240.0,lowConservation
OG0017415,347222.0,lowConservation
OG0017416,321.0,lowConservation
OG0017417,1286.0,lowConservation
OG0017418,47705.0,lowConservation
OG0017419,64819.0,lowConservation
OG0017420,35585.0,lowConservation
OG0017421,31.0,lowConservation
OG0017422,130334.0,lowConservation
OG0017423,621.0,lowConservation
OG0017424,12048.0,lowConservation
OG0017425,62717.0,lowConservation
OG0017426,11187.0,lowConservation
OG0017427,20836.0,lowConservation
OG0017428,371024.0,lowConservation
OG0017429,215754.0,lowConservation
OG0017430,232605.0,lowConservation
OG0017431,109992.0,lowConservation
OG0017432,1382.0,lowConservation
OG0017433,144273.0,lowConservation
OG0017434,33879.0,lowConservation
OG0017435,72368.0,lowConservation
OG0017436,315039.0,lowConservation
OG0017437,250.0,lowConservation
OG0017438,268970.0,lowConservation
OG0017439,,lowConservation
OG0017440,27745.0,lowConservation
OG0017441,621.0,lowConservation
OG0017442,226807.0,lowConservation
OG0017443,12155.0,lowConservation
OG0017444,308345.0,lowConservation
OG0017445,620.0,lowConservation
OG0017446,22457.0,lowConservation
OG0017447,65590.0,lowConservation
OG0017448,60679.0,lowConservation
OG0017449,32818.0,lowConservation
OG0017450,15008.0,lowConservation
OG0017451,517.0,lowConservation
OG0017452,27971.0,lowConservation
OG0017453,291.0,lowConservation
OG0017454,161724.0,lowConservation
OG0017455,216831.0,lowConservation
OG0017456,13095.0,lowConservation
OG0017457,13581.0,lowConservation
OG0017458,11270.0,lowConservation
OG0017459,47375.0,lowConservation
OG0017460,182532.0,lowConservation
OG0017461,189009.0,lowConservation
OG0017462,1524.0,lowConservation
OG0017463,12050.0,lowConservation
OG0017464,810.0,lowConservation
OG0017465,4716.0,lowConservation
OG0017466,26770.0,lowConservation
OG0017467,4294.0,lowConservation
OG0017468,73596.0,lowConservation
OG0017469,620.0,lowConservation
OG0017470,682399.0,lowConservation
OG0017471,20633.0,lowConservation
OG0017472,3497.0,lowConservation
OG0017473,155026.0,lowConservation
OG0017474,38512.0,lowConservation
OG0017475,144660.0,lowConservation
OG0017476,357261.0,lowConservation
OG0017477,1123.0,lowConservation
OG0017478,434655.0,lowConservation
OG0017479,734191.0,lowConservation
OG0017480,120335.0,lowConservation
OG0017481,101122.0,lowConservation
OG0017482,24972.0,
OG0017483,752.0,
OG0017484,313.0,
OG0017485,54789.0,
OG0017486,27406.0,
OG0017487,9623.0,
OG0017488,653.0,
OG0017489,1.0,
OG0017490,1839.0,
OG0017491,6705.0,
OG0017492,372.0,
OG0017493,12095.0,
OG0017494,5866.0,
OG0017495,3501.0,
OG0017496,160044.0,
OG0017497,14334.0,
OG0017498,9886.0,
OG0017499,8680.0,
OG0017500,236.0,
OG0017501,3413.0,
OG0017502,1627.0,
OG0017503,705.0,
OG0017504,81995.0,
OG0017505,187303.0,
OG0017506,67163.0,
OG0017507,79622.0,
OG0017508,4422.0,
OG0017509,2554.0,
OG0017510,106.0,
OG0017511,1327.0,
OG0017512,1384.0,
OG0017513,35799.0,
OG0017514,228964.0,
OG0017515,2803.0,
OG0017516,10745.0,
OG0017517,44455.0,
OG0017518,,
OG0017519,59650.0,
OG0017520,55056.0,
OG0017521,13895.0,
OG0017522,507.0,
OG0017523,,
OG0017524,7638.0,
OG0017525,11098.0,
OG0017526,73886.0,
OG0017527,95615.0,
OG0017528,22772.0,
OG0017529,9776.0,
OG0017530,65247.0,
OG0017531,61605.0,
OG0017532,2674.0,
OG0017533,26586.0,
OG0017534,95073.0,
OG0017535,35201.0,
OG0017536,47730.0,
OG0017537,17209.0,
OG0017538,39602.0,
OG0017539,79186.0,
OG0017540,589.0,
OG0017541,77674.0,
OG0017542,83128.0,
OG0017543,9123.0,
OG0017544,6631.0,
OG0017545,90923.0,
OG0017546,34602.0,
OG0017547,51056.0,
OG0017548,78317.0,
OG0017549,13631.0,
OG0017550,14405.0,
OG0017551,16858.0,
OG0017552,232.0,
OG0017553,50899.0,
OG0017554,6737.0,
OG0017555,7499.0,
OG0017556,15355.0,
OG0017557,38349.0,
OG0017558,98686.0,
OG0017559,54355.0,
OG0017560,6856.0,
OG0017561,348541.0,
OG0017562,371528.0,
OG0017563,280910.0,
OG0017564,172060.0,
OG0017565,54930.0,
OG0017566,28491.0,
OG0017567,23186.0,
OG0017568,20822.0,
OG0017569,15709.0,
OG0017570,7451.0,
OG0017571,10162.0,
OG0017572,15976.0,
OG0017573,24798.0,
OG0017574,27621.0,
OG0017575,35820.0,
OG0017576,93643.0,
OG0017577,552.0,
OG0017578,150556.0,
OG0017579,82446.0,
OG0017580,1890.0,
OG0017581,1106.0,
OG0017582,19143.0,
OG0017583,91471.0,
OG0017584,198227.0,
OG0017585,251609.0,
OG0017586,189573.0,
OG0017587,4505.0,
OG0017588,16406.0,
OG0017589,83608.0,
OG0017590,51091.0,
OG0017591,55465.0,
OG0017592,2454.0,
OG0017593,142643.0,
OG0017594,162039.0,
OG0017595,245724.0,
OG0017596,340491.0,
OG0017597,362647.0,
OG0017598,385791.0,
OG0017599,397477.0,
OG0017600,429234.0,
OG0017601,519838.0,
OG0017602,424972.0,
OG0017603,366121.0,
OG0017604,194126.0,
OG0017605,191361.0,
OG0017606,97991.0,
OG0017607,51969.0,
OG0017608,40482.0,
OG0017609,23855.0,
OG0017610,8713.0,
OG0017611,138478.0,
OG0017612,18621.0,
OG0017613,71822.0,
OG0017614,84811.0,
OG0017615,134484.0,
OG0017616,154663.0,
OG0017617,164084.0,
OG0017618,381398.0,
OG0017619,243046.0,
OG0017620,91534.0,
OG0017621,3103.0,
OG0017622,76724.0,
OG0017623,127462.0,
OG0017624,83964.0,
OG0017625,77724.0,
OG0017626,27437.0,
OG0017627,24927.0,
OG0017628,3283.0,
OG0017629,44194.0,
OG0017630,124471.0,
OG0017631,81155.0,
OG0017632,19052.0,
OG0017633,30252.0,
OG0017634,26908.0,
OG0017635,36552.0,
OG0017636,1599.0,
OG0017637,96186.0,
OG0017638,111571.0,
OG0017639,5638.0,
OG0017640,19694.0,
OG0017641,31049.0,
OG0017642,44121.0,
OG0017643,104708.0,
OG0017644,155747.0,
OG0017645,115300.0,
OG0017646,68829.0,
OG0017647,59219.0,
OG0017648,25977.0,
OG0017649,72172.0,
OG0017650,116573.0,
OG0017651,112285.0,
OG0017652,106266.0,
OG0017653,94023.0,
OG0017654,72520.0,
OG0017655,6338.0,
OG0017656,766.0,
OG0017657,42310.0,
OG0017658,8409.0,
OG0017659,44608.0,
OG0017660,9733.0,
OG0017661,46531.0,
OG0017662,35981.0,
OG0017663,5386.0,
OG0017664,86336.0,
OG0017665,103711.0,
OG0017666,19500.0,
OG0017667,67418.0,
OG0017668,82315.0,
OG0017669,9544.0,
OG0017670,6510.0,
OG0017671,35068.0,
OG0017672,4902.0,
OG0017673,4146.0,
OG0017674,142278.0,
OG0017675,115233.0,
OG0017676,97576.0,
OG0017677,70625.0,
OG0017678,88939.0,
OG0017679,52901.0,
OG0017680,47442.0,
OG0017681,165577.0,
OG0017682,534.0,
OG0017683,5203.0,
OG0017684,35740.0,
OG0017685,16349.0,
OG0017686,247488.0,
OG0017687,6981.0,
OG0017688,13781.0,
OG0017689,147.0,
OG0017690,21276.0,
OG0017691,23549.0,
OG0017692,112971.0,
OG0017693,178391.0,
OG0017694,317970.0,
OG0017695,281785.0,
OG0017696,137093.0,
OG0017697,142879.0,
OG0017698,158783.0,
OG0017699,346313.0,
OG0017700,308762.0,
OG0017701,195390.0,
OG0017702,188293.0,
OG0017703,106021.0,
OG0017704,228831.0,
OG0017705,307924.0,
OG0017706,226604.0,
OG0017707,220912.0,
OG0017708,5974.0,
OG0017709,1660.0,
OG0017710,8380.0,
OG0017711,23237.0,
OG0017712,64691.0,
OG0017713,59954.0,
OG0017714,26219.0,
OG0017715,5536.0,
OG0017716,152354.0,
OG0017717,155978.0,
OG0017718,139512.0,
OG0017719,10937.0,
OG0017720,250.0,
OG0017721,84475.0,
OG0017722,97552.0,
OG0017723,252518.0,
OG0017724,208324.0,
OG0017725,81064.0,
OG0017726,68047.0,
OG0017727,91240.0,
OG0017728,78861.0,
OG0017729,25071.0,
OG0017730,111539.0,
OG0017731,132575.0,
OG0017732,264827.0,
OG0017733,289680.0,
OG0017734,442643.0,
OG0017735,87000.0,
OG0017736,31359.0,
OG0017737,23414.0,
OG0017738,17895.0,
OG0017739,3303.0,
OG0017740,1065.0,
OG0017741,12511.0,
OG0017742,39780.0,
OG0017743,48226.0,
OG0017744,2103.0,
OG0017745,14241.0,
OG0017746,41713.0,
OG0017747,35658.0,
OG0017748,27904.0,
OG0017749,54367.0,
OG0017750,32461.0,
OG0017751,153991.0,
OG0017752,58979.0,
OG0017753,45421.0,
OG0017754,521.0,
OG0017755,156.0,
OG0017756,37674.0,
OG0017757,48558.0,
OG0017758,79362.0,
OG0017759,5137.0,
OG0017760,60962.0,
OG0017761,20133.0,
OG0017762,297.0,
OG0017763,49.0,
OG0017764,5236.0,
OG0017765,1786.0,
OG0017766,50214.0,
OG0017767,98904.0,
OG0017768,149021.0,
OG0017769,72664.0,
OG0017770,70994.0,
OG0017771,241995.0,
OG0017772,318091.0,
OG0017773,455610.0,
OG0017774,474430.0,
OG0017775,581774.0,
OG0017776,783367.0,
